course_id,ualberta_user_id,course_grade_ts,course_passing_state_id,course_grade_overall_passed_items,course_grade_overall,course_grade_verified_passed_items,course_grade_verified
"99SZyjVxEeW6RApRXdjJPw",ac63c7298b8f70d3d62ced3aad138378b127a329,2016-06-25 14:02:51.985,2,16,0.98,16,0.98
"99SZyjVxEeW6RApRXdjJPw",308cd969a12fc5cbda2cf42c61a129ad4806a55b,2016-06-07 15:03:03.906,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",ab73459fdbe70732bb7d15b29ea972cfa4bab8be,2016-05-02 16:21:22.784,2,16,0.992308,16,0.992308
"99SZyjVxEeW6RApRXdjJPw",0528cbde9586b9e7a458cc489ed5b44eccb9366c,2016-05-19 14:50:20.336,2,16,0.946697,16,0.946697
"99SZyjVxEeW6RApRXdjJPw",f7e20f7fbe47cfc4e32dccd9d32635a89f448439,2016-05-03 03:49:34.717,2,16,0.985745,16,0.985745
"99SZyjVxEeW6RApRXdjJPw",1e5fe5f925deb014a0c966e445ba4de812687dac,2016-04-28 20:40:05.332,2,16,0.975909,16,0.975909
"99SZyjVxEeW6RApRXdjJPw",6dc1432a5a592bed76638f538880832849188ee9,2016-04-27 21:39:30.245,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",cf617a259867244ea5613de4ecc9443d7d0abfbc,2016-05-03 12:02:00.572,2,16,0.968974,16,0.968974
"99SZyjVxEeW6RApRXdjJPw",e8dc19591f03f365f292fb0fc79dcc2568f896ed,2016-06-26 17:27:42.318,2,16,0.953413,16,0.953413
"99SZyjVxEeW6RApRXdjJPw",8ab542f8517e753200d8cb10f25b992d5c2a000a,2016-05-03 05:17:53.715,2,16,0.964126,16,0.964126
"99SZyjVxEeW6RApRXdjJPw",e31fe14741c5d7cdd7ffc202d52043d4d062b7bd,2016-05-02 15:01:06.93,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",d586439f377bcbe03e6b5b21aabe2520bf5b3dd6,2016-06-10 05:44:18.924,0,0,0.03,0,0.03
"99SZyjVxEeW6RApRXdjJPw",97b6fa2efe47436f63c0db7738ce2c69fbbedcef,2016-04-26 14:01:36.519,2,16,0.97,16,0.97
"99SZyjVxEeW6RApRXdjJPw",e7c2b46f9bf9417400c5833101e4468bd34f44a1,2016-04-21 22:16:11.891,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",e74eacee0360e2f0b9b21c1ec2fa0459d73b07eb,2016-04-07 07:34:51.663,0,3,0.285909,3,0.285909
"99SZyjVxEeW6RApRXdjJPw",d4cc57c00a239721c476a9fe7496c1ed8be5431f,2016-06-25 18:32:00.804,2,16,0.956111,16,0.956111
"99SZyjVxEeW6RApRXdjJPw",3a9ba932d7b23237b170f89135559a36104de48a,2016-04-27 12:26:54.90,1,16,0.98375,15,0.93375
"99SZyjVxEeW6RApRXdjJPw",03dbee69c8d134fd255ad4b1311d6850e3877c9c,2016-06-22 23:31:32.954,2,16,0.947778,16,0.947778
"99SZyjVxEeW6RApRXdjJPw",ac4836b90f211bfa23ac26df908ae4535142929d,2016-04-15 17:05:10.286,0,3,0.28,3,0.28
"99SZyjVxEeW6RApRXdjJPw",b8080c800f3fcd8fb7da0c850eb449f2b4098ace,2016-06-24 07:31:16.159,2,16,0.97202,16,0.97202
"99SZyjVxEeW6RApRXdjJPw",31ebd3a95c63209b90023a1fe9b72f1d7fb2a062,2016-06-28 06:03:29.342,2,16,0.975312,16,0.975312
"99SZyjVxEeW6RApRXdjJPw",f4ba87f3c3e9e16929bcb550f978e13718f8d74a,2016-04-26 23:57:04.19,2,16,0.966923,16,0.966923
"99SZyjVxEeW6RApRXdjJPw",8d578080893ad77a35ff1051477682beb26ea949,2016-04-28 00:21:26.906,0,0,0.03,0,0.03
"99SZyjVxEeW6RApRXdjJPw",35895bac97760224613bdd6ebf6e91762c83e6e2,2016-06-23 22:34:10.637,2,16,0.91502,16,0.91502
"99SZyjVxEeW6RApRXdjJPw",47b9d2a48ee37b4b4cbac11fea69814b30d91280,2016-04-28 12:51:11.959,2,16,0.929215,16,0.929215
"99SZyjVxEeW6RApRXdjJPw",f1ad8b82976cb012ef947e6b737e815fefad88fc,2016-06-27 16:38:43.978,2,16,0.993438,16,0.993438
"99SZyjVxEeW6RApRXdjJPw",00107734d038767fcd1e88b6e173f475545b5017,2016-05-01 08:06:32.843,2,16,0.942377,16,0.942377
"99SZyjVxEeW6RApRXdjJPw",065c7ccce3ec7578dc099dd5db9c376e63018c57,2016-06-01 03:51:57.426,2,16,0.964444,16,0.964444
"99SZyjVxEeW6RApRXdjJPw",128772c2f7ab172f041b3b8ece5ca04479adec6d,2016-04-26 14:01:36.464,2,16,0.95781,16,0.95781
"99SZyjVxEeW6RApRXdjJPw",e69c5f8344957ace4f7e1309e8eaff475253db7e,2016-05-03 17:19:08.809,2,16,0.96066,16,0.96066
"99SZyjVxEeW6RApRXdjJPw",250e2894d69a92ea99ac742d4692f6ec7161756f,2016-04-21 00:09:48.771,2,16,0.955941,16,0.955941
"99SZyjVxEeW6RApRXdjJPw",1aea387a151766b404c6151d757e9ae926d9ad8f,2016-04-21 07:42:20.494,0,8,0.54,8,0.54
"99SZyjVxEeW6RApRXdjJPw",01e05ed110e60e0cac67f267987414f0f7dceca7,2016-05-03 18:57:53.038,2,16,0.990625,16,0.990625
"99SZyjVxEeW6RApRXdjJPw",af3bf3b580f79c630319ac222e14907605242f53,2016-04-27 23:06:44.21,2,16,0.981667,16,0.981667
"99SZyjVxEeW6RApRXdjJPw",0611758ffa2738a9b9973b61f89dfbae6655bcb9,2016-06-14 18:28:09.323,2,16,0.931311,16,0.931311
"99SZyjVxEeW6RApRXdjJPw",49bfe6b0c803a235ea4b850dc2ff68b39712f2fd,2016-05-01 06:40:46.563,2,16,0.984444,16,0.984444
"99SZyjVxEeW6RApRXdjJPw",4bbc093cf1c8d8cc7cf72d97cc460cd68ebbafc0,2016-05-07 23:37:15.458,2,16,0.982,16,0.982
"99SZyjVxEeW6RApRXdjJPw",6b64606ee499ccd9eb6c9f2d4a693e3cafe2625a,2016-06-24 10:30:56.664,2,16,0.972302,16,0.972302
"99SZyjVxEeW6RApRXdjJPw",de7fa58d0e899c7237d6fe909041a540e9fe74e4,2016-05-08 13:41:43.039,2,16,0.964444,16,0.964444
"99SZyjVxEeW6RApRXdjJPw",9766555e3ab95195d95d3c9bb347d5b21bbb1a79,2016-07-04 14:52:32.44,0,15,0.904909,15,0.904909
"99SZyjVxEeW6RApRXdjJPw",2763abe8cfe44293963ba7f41e9e939e1a1bbbc7,2016-06-17 02:05:33.094,2,16,0.974444,16,0.974444
"99SZyjVxEeW6RApRXdjJPw",48a783c76b177af1906429e0fcfed67817708eef,2016-06-30 19:55:20.807,2,16,0.885409,16,0.885409
"99SZyjVxEeW6RApRXdjJPw",e117888423337ed0190ad789554ffd78c06023bd,2016-04-12 15:23:29.408,2,16,0.96875,16,0.96875
"99SZyjVxEeW6RApRXdjJPw",2d3c50c0573cc2e3501803c6bf8508e76fdd8da1,2016-03-23 15:31:22.456,0,0,0.06,0,0.06
"99SZyjVxEeW6RApRXdjJPw",f13f5682b8b5bd71c9ecb137ff03dc163d3891e4,2016-08-04 16:00:57.144,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",2768d4774d84d81d069a191c951d7353fa1cf8c5,2016-05-01 14:00:35.908,1,16,0.92906,15,0.89406
"99SZyjVxEeW6RApRXdjJPw",b6ba4220f3476ab0378b9910937308931b59c5d2,2016-04-27 14:29:10.01,2,16,0.971923,16,0.971923
"99SZyjVxEeW6RApRXdjJPw",e3fc7b297ba7a92e4c54bd3bbc7ceaaa1f8c32aa,2016-06-18 04:04:23.392,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",5a99a7636d7dcb1cbec25e3e0599056b15bcb0db,2016-05-02 18:00:55.088,2,16,0.976667,16,0.976667
"99SZyjVxEeW6RApRXdjJPw",308899ec7f1d9556c49da2b6189df0661f953d8b,2016-04-30 14:08:25.575,2,16,0.965598,16,0.965598
"99SZyjVxEeW6RApRXdjJPw",ec1d06392ca137d0baf7b1725b28f677cc54a75c,2016-04-03 17:46:53.493,0,2,0.2,2,0.2
"99SZyjVxEeW6RApRXdjJPw",f61165f647959d947b3432c73ad1e29b222f5f79,2016-05-02 08:43:05.953,2,16,0.975625,16,0.975625
"99SZyjVxEeW6RApRXdjJPw",947d450d406d902327c2a9c8c3ed3c59ae019d7b,2016-06-21 04:56:24.913,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",abac562480d79864966d980d0af9d1429482e3c1,2016-05-01 16:14:21.513,2,16,0.975,16,0.975
"99SZyjVxEeW6RApRXdjJPw",2be6b2f63e8f859171eb076d1014e5366701c0f4,2016-05-02 17:46:19.893,2,16,0.98,16,0.98
"99SZyjVxEeW6RApRXdjJPw",c2b240bd4a188162896be19107e3091a91880b14,2016-04-19 01:04:30.297,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",afd7d9a6a46c6df446e8e64c1f2f7430f82ac5f7,2016-07-10 15:15:38.679,0,,0.13,,0.13
"99SZyjVxEeW6RApRXdjJPw",fb3962d39dff997238ee8496fc298b582ee49a89,2016-04-30 15:11:19.471,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",eacbb05324c57ad617a53b3ad533529ce7ef99da,2016-06-28 20:07:44.733,2,16,0.965184,16,0.965184
"99SZyjVxEeW6RApRXdjJPw",4f9318dc5201f736e6527e93358670660dabf437,2016-06-26 19:35:36.972,2,16,0.949941,16,0.949941
"99SZyjVxEeW6RApRXdjJPw",2fbec18a273908e123b4b0ff7a942478c32c1bb9,2016-04-22 07:44:18.97,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",1e6d566cfbaeb3a238926a3a7f506a6f6a0e7a33,2016-04-19 11:33:48.83,2,16,0.954451,16,0.954451
"99SZyjVxEeW6RApRXdjJPw",84c3d5326662fba8d613dc51f164f7aa4206735f,2016-04-16 08:13:54.721,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",0bc013411dffeccb4aff9becac70832facf426d1,2016-04-22 10:37:41.112,2,16,0.968217,16,0.968217
"99SZyjVxEeW6RApRXdjJPw",f91a33f46621e2e8cda5561d4876399c76ce40eb,2016-05-02 13:15:30.998,2,16,0.963529,16,0.963529
"99SZyjVxEeW6RApRXdjJPw",b6ffd9b9fd7a37db8ff8e1a5047af9f4c552c99c,2016-04-30 10:35:56.773,2,16,0.925379,16,0.925379
"99SZyjVxEeW6RApRXdjJPw",c7707affd5be2997a7312886024fafa897d4e3bc,2016-05-09 15:45:58.273,0,15,0.852547,15,0.852547
"99SZyjVxEeW6RApRXdjJPw",174862003d1a951de6795fbdf93813c92e79bf39,2016-04-10 16:19:50.891,2,16,0.977308,16,0.977308
"99SZyjVxEeW6RApRXdjJPw",070cbdfcfe7502abf2a9a8df7b7ae2f8b95496c6,2016-05-03 07:15:59.744,2,16,0.977308,16,0.977308
"99SZyjVxEeW6RApRXdjJPw",69eb38bdb814456485beb4e4eb964a6f2c27acca,2016-05-01 18:49:29.986,2,16,0.959444,16,0.959444
"99SZyjVxEeW6RApRXdjJPw",b81abfe61a5d892d5064058bacc5d82af749d113,2016-06-22 09:30:42.386,2,16,0.978542,16,0.978542
"99SZyjVxEeW6RApRXdjJPw",49aaec80b2e343bee62abdbffb821a8d2a665264,2016-04-26 14:32:20.891,2,16,0.979183,16,0.979183
"99SZyjVxEeW6RApRXdjJPw",8102b7b9b6dd1d81a5b88aff33e58dd8bfb3cee2,2016-04-19 15:08:24.921,2,16,0.954444,16,0.954444
"99SZyjVxEeW6RApRXdjJPw",db2a040159c450332cb57403226958670ad8a4d1,2016-06-23 23:05:10.239,2,16,0.929757,16,0.929757
"99SZyjVxEeW6RApRXdjJPw",c2e810532f0a965d64943d24a897f09a95dae3f9,2016-04-04 17:31:52.961,0,1,0.08,1,0.08
"99SZyjVxEeW6RApRXdjJPw",065c25dac46e28e50c851d336e7363902738a8f8,2016-06-07 23:43:27.664,2,16,0.995,16,0.995
"99SZyjVxEeW6RApRXdjJPw",0a6940a5e7b9b6013f7d01f5c7697effc0fe31bb,2016-04-28 20:11:11.806,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",77d53bcef4e9d2e32722972c3e5208070defa5d5,2016-04-28 15:43:02.014,2,16,0.972308,16,0.972308
"99SZyjVxEeW6RApRXdjJPw",6c5ee89e84b73d1c30d0ef76ddf20a829df43707,2016-06-10 02:18:40.847,2,16,0.937582,16,0.937582
"99SZyjVxEeW6RApRXdjJPw",995b845f0d0671f6f891121018ea4bdf5a6e967f,2016-05-01 20:14:03.103,2,16,0.968419,16,0.968419
"99SZyjVxEeW6RApRXdjJPw",cb8c83a4725dcd6ab6933dfde49bda2d9baf52c0,2016-06-08 16:57:37.732,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",ae808e2284fcd36a37423fe1663954d19aa19a77,2016-04-28 12:39:11.956,2,16,0.935979,16,0.935979
"99SZyjVxEeW6RApRXdjJPw",bafbdc2cb76ac5bdf5438f687a39d7102e3d01f3,2016-04-23 02:42:22.837,2,16,0.961923,16,0.951923
"99SZyjVxEeW6RApRXdjJPw",6fe9aa35e7eafc63123ee8cf662d7970e14031a2,2016-06-15 15:55:19.30,2,16,0.95628,16,0.95628
"99SZyjVxEeW6RApRXdjJPw",0451d67297bf2325cf9e028126d276a9559d1d38,2016-05-02 15:52:51.395,2,16,0.967784,16,0.967784
"99SZyjVxEeW6RApRXdjJPw",0eb48e8ba3251716709959fc9b0c185fb8ee2f51,2016-06-23 07:32:34.601,2,16,0.951326,16,0.951326
"99SZyjVxEeW6RApRXdjJPw",b06f0d2c26dce25ff746e850210d4e7fd0098f31,2016-05-24 16:13:59.295,0,4,0.35,4,0.35
"99SZyjVxEeW6RApRXdjJPw",671169e53404faf9c0d8f53b9e986140b5be010a,2016-06-27 06:38:22.18,2,16,0.937734,16,0.937734
"99SZyjVxEeW6RApRXdjJPw",bd7c048a03e25e41c7ea7978d60248f2d61a8cae,2016-06-16 00:58:38.393,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",d551dc41016918fbb63e951ab672491f066edc93,2016-05-02 19:24:37.938,2,16,0.97,16,0.97
"99SZyjVxEeW6RApRXdjJPw",a89d9a29ea4682180f492ed87e573463a8ae810a,2016-06-27 20:07:42.309,2,16,0.929278,16,0.929278
"99SZyjVxEeW6RApRXdjJPw",821b212f621a48b0960ee662dd5664d4da0e8ae0,2016-05-02 17:57:33.546,2,16,0.995,16,0.995
"99SZyjVxEeW6RApRXdjJPw",6dd886af959005ab950002d44bbcd6466f799525,2016-06-26 12:31:53.814,2,16,0.975,16,0.975
"99SZyjVxEeW6RApRXdjJPw",26c1d7dd74c2674ce793fbae873a3487ad1da187,2016-04-12 01:51:31.873,2,16,0.972308,16,0.972308
"99SZyjVxEeW6RApRXdjJPw",6185c8ec352f109d21586b9e055d2a86433d66f9,2016-06-19 22:09:06.371,2,16,0.935843,16,0.935843
"99SZyjVxEeW6RApRXdjJPw",eb99076fdfebc2e3ab4b1dd8e769d3ed9c75e252,2016-04-29 19:40:00.115,2,16,0.983437,16,0.983437
"99SZyjVxEeW6RApRXdjJPw",39a6e60b095fd5426ad685a5c3750e1f73d0e7e7,2016-05-02 19:22:08.252,1,16,0.98,15,0.88
"99SZyjVxEeW6RApRXdjJPw",027d68dc2138533e2241bf39ee6ca76bbca0a39c,2016-04-29 06:37:50.131,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",fe947b5116b03b0567368463167a0cc4b80f67a2,2016-06-27 14:39:46.48,2,16,0.969444,16,0.969444
"99SZyjVxEeW6RApRXdjJPw",e1c95c4cc3fdc271e95e34de0860ffec3e2f10b9,2016-06-26 19:37:40.58,2,16,0.946736,16,0.946736
"99SZyjVxEeW6RApRXdjJPw",46a94eeed5f3a65393970f16ba015abb26b0e48e,2016-07-04 04:44:55.192,2,16,0.957302,16,0.957302
"99SZyjVxEeW6RApRXdjJPw",7afa5a5ff42b0651c1441ef680b1e7abda9694bf,2016-06-23 07:32:34.333,2,16,0.96375,16,0.96375
"99SZyjVxEeW6RApRXdjJPw",ea4c183441d374999162920a29edb75713406e0e,2016-06-20 16:19:59.008,0,7,0.49,7,0.49
"99SZyjVxEeW6RApRXdjJPw",f849830e9c3f637b2d97337f8b089d4d9d10e5ed,2016-04-24 17:22:37.316,2,16,0.981667,16,0.981667
"99SZyjVxEeW6RApRXdjJPw",f1fd25814318f152bcd329767cb154d1f115a590,2016-03-29 04:02:29.204,0,1,0.095,1,0.095
"99SZyjVxEeW6RApRXdjJPw",29d52b9f07097d62c65b931b638fefaa1903784a,2016-04-29 23:06:30.501,1,16,0.995,15,0.945
"99SZyjVxEeW6RApRXdjJPw",5bdb28d25eed6b2bf74f0a69f2e13a69be652eb4,2016-07-15 05:54:19.109,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",1667e33f58562f712e5c7b451e616b856fdc1921,2016-06-13 13:56:52.782,2,16,0.971607,16,0.971607
"99SZyjVxEeW6RApRXdjJPw",fee641cc01987d1e639156ecdbfd91031312a8c8,2016-06-20 22:07:37.836,2,16,0.908502,16,0.908502
"99SZyjVxEeW6RApRXdjJPw",33b51c1cad10e75334f692536d359c7c44bb9089,2016-04-20 15:45:47.296,2,16,0.97875,16,0.97875
"99SZyjVxEeW6RApRXdjJPw",79044ea42e529125945d448f7e82944cf071f0e2,2016-05-09 14:52:56.933,2,16,0.93149,16,0.93149
"99SZyjVxEeW6RApRXdjJPw",0ee39cd68a86c1623981e71e05c2fd794ca45988,2016-06-29 18:06:09.997,2,16,0.976319,16,0.976319
"99SZyjVxEeW6RApRXdjJPw",66a6ade10beabd40565aaa733a27105c0da32717,2016-05-04 20:10:35.637,2,16,0.95406,16,0.95406
"99SZyjVxEeW6RApRXdjJPw",831dc4a8ac7b57f554b5c54896e5b3be1a772bc7,2016-06-12 13:46:12.612,2,16,0.995,16,0.995
"99SZyjVxEeW6RApRXdjJPw",0efd20d7ae1b3e382f39ef8d096169700ae2bd81,2016-05-01 10:36:52.086,2,16,0.971875,16,0.971875
"99SZyjVxEeW6RApRXdjJPw",86d99c9470fdd53d0825490b21b2dbab7eb4c938,2016-04-20 09:39:55.141,2,16,0.992308,16,0.992308
"99SZyjVxEeW6RApRXdjJPw",28521a36a073c6aac281eeb941fcae1faa33070d,2016-05-04 07:47:21.488,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",a06e264f114deb91fb870a6b261a100d63fef25a,2016-04-27 15:29:29.031,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",7dea3b2f6f43d0ece08ea41b738509bf6533749a,2016-05-02 08:27:44.993,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",3a0b081b1b6e0414a365272fc3d6b1624450bf0a,2016-05-01 20:45:22.348,2,16,0.995455,16,0.995455
"99SZyjVxEeW6RApRXdjJPw",16ba70ef5b04974e1e4ce76dbe70d3f588d185ac,2016-04-30 07:35:58.684,2,16,0.976319,16,0.976319
"99SZyjVxEeW6RApRXdjJPw",724ae9fff76f8f9e1e9907b6060675bd5db9bedd,2016-04-28 21:38:40.276,1,16,0.949044,15,0.849044
"99SZyjVxEeW6RApRXdjJPw",e0bc56fa341542efdf213e1fb86c78c411c03c54,2016-06-19 22:09:05.591,2,16,0.977857,16,0.977857
"99SZyjVxEeW6RApRXdjJPw",38fd58c5ad8567b4d63acc19440c6983cfd22502,2016-04-22 00:41:44.60,2,16,1,16,1
