course_id,ualberta_feedback_user_id,feedback_system,feedback_rating,feedback_max_rating,feedback_ts
"99SZyjVxEeW6RApRXdjJPw",ba0120672df54c5d1649a1f07f42682c1a77f2fd,"NPS_FIRST_WEEK",8,10,2016-04-03 10:23:07.14
"99SZyjVxEeW6RApRXdjJPw",32010714086fc82e92ff012492eb65ca049ebf68,"NPS_FIRST_WEEK",10,10,2016-03-26 15:38:44.099
"99SZyjVxEeW6RApRXdjJPw",bedd0897c97a29704ebe2c668e4a0d3d4119f704,"NPS_FIRST_WEEK",10,10,2016-03-30 19:31:54.802
"99SZyjVxEeW6RApRXdjJPw",bf187642e6d8841d7ab95dc8a9ec596e4e43e07d,"NPS_END_OF_COURSE",9,10,2016-05-02 08:50:27.613
"99SZyjVxEeW6RApRXdjJPw",bf187642e6d8841d7ab95dc8a9ec596e4e43e07d,"NPS_FIRST_WEEK",9,10,2016-04-01 19:35:06.39
"99SZyjVxEeW6RApRXdjJPw",8ae8a9698958c83dba912988de96a52889a823ca,"NPS_END_OF_COURSE",10,10,2016-06-29 05:25:35.504
"99SZyjVxEeW6RApRXdjJPw",3eec9f6471dbdc4da92bc896a6a2423e3a433340,"NPS_END_OF_COURSE",9,10,2016-05-01 16:26:57.193
"99SZyjVxEeW6RApRXdjJPw",586db0c3c241db3937fb34ff28118c3eb0b8d55d,"NPS_END_OF_COURSE",10,10,2016-04-19 08:19:22.551
"99SZyjVxEeW6RApRXdjJPw",586db0c3c241db3937fb34ff28118c3eb0b8d55d,"NPS_FIRST_WEEK",10,10,2016-03-27 22:46:48.998
"99SZyjVxEeW6RApRXdjJPw",586db0c3c241db3937fb34ff28118c3eb0b8d55d,"STAR",5,5,2016-03-26 22:59:25.101
"99SZyjVxEeW6RApRXdjJPw",2740bac1d76d6e08301a495624a13bcb4e543d30,"NPS_END_OF_COURSE",10,10,2016-07-07 01:09:10.795
"99SZyjVxEeW6RApRXdjJPw",de8c861d9958f4516807a3f400254a22f855ddfc,"NPS_FIRST_WEEK",10,10,2016-03-24 08:40:53.433
"99SZyjVxEeW6RApRXdjJPw",ff9d0d9e195b7a972639b5b46649e40ed48119e7,"NPS_END_OF_COURSE",10,10,2016-04-19 12:47:02.997
"99SZyjVxEeW6RApRXdjJPw",ff9d0d9e195b7a972639b5b46649e40ed48119e7,"NPS_FIRST_WEEK",10,10,2016-03-29 05:34:42.213
"99SZyjVxEeW6RApRXdjJPw",34d71b8666b5498267a84bf019254523b675c34e,"NPS_END_OF_COURSE",9,10,2016-05-06 13:48:21.415
"99SZyjVxEeW6RApRXdjJPw",6389c9a453d972785fa30fccc2a078f79fdab9e1,"NPS_FIRST_WEEK",8,10,2016-04-05 21:48:58.842
"99SZyjVxEeW6RApRXdjJPw",2867d814834b667e73e66ef8f3cbf138221d9635,"NPS_END_OF_COURSE",5,10,2016-04-30 12:43:32.886
"99SZyjVxEeW6RApRXdjJPw",5be7640074be250361b7f97cdd1dddb45d214894,"NPS_END_OF_COURSE",8,10,2016-04-10 16:41:40.017
"99SZyjVxEeW6RApRXdjJPw",5be7640074be250361b7f97cdd1dddb45d214894,"NPS_FIRST_WEEK",7,10,2016-03-30 11:04:29.519
"99SZyjVxEeW6RApRXdjJPw",1acde376566be41fb613726846f2d27e6165c1d1,"NPS_FIRST_WEEK",10,10,2016-04-02 06:58:23.629
"99SZyjVxEeW6RApRXdjJPw",1acde376566be41fb613726846f2d27e6165c1d1,"STAR",5,5,2016-04-11 08:59:14.206
"99SZyjVxEeW6RApRXdjJPw",a15e90ba6527a5d3dc6eea9645f2fa93de394656,"NPS_END_OF_COURSE",9,10,2016-05-01 19:14:38.395
"99SZyjVxEeW6RApRXdjJPw",a15e90ba6527a5d3dc6eea9645f2fa93de394656,"NPS_FIRST_WEEK",10,10,2016-04-03 05:50:55.271
"99SZyjVxEeW6RApRXdjJPw",e322409128fa0e21a8bdbc21bfd2a41e7e6aad3a,"NPS_FIRST_WEEK",1,10,2016-03-29 11:31:35.458
"99SZyjVxEeW6RApRXdjJPw",e322409128fa0e21a8bdbc21bfd2a41e7e6aad3a,"STAR",5,5,2016-04-10 13:18:52.02
"99SZyjVxEeW6RApRXdjJPw",7c660f41ade308e3cb299478dbd0357ee72684ae,"NPS_FIRST_WEEK",9,10,2016-03-27 11:12:33.662
"99SZyjVxEeW6RApRXdjJPw",a531bec3d837c1675375eba8814916e6cf32d5cd,"NPS_END_OF_COURSE",8,10,2016-04-28 20:15:26.062
"99SZyjVxEeW6RApRXdjJPw",a531bec3d837c1675375eba8814916e6cf32d5cd,"NPS_FIRST_WEEK",8,10,2016-04-03 20:15:19.777
"99SZyjVxEeW6RApRXdjJPw",2806bec9d188dc8ad815f8d251b52eeba77819de,"NPS_END_OF_COURSE",7,10,2016-06-10 02:21:37.807
"99SZyjVxEeW6RApRXdjJPw",f5bbebb0af116761b86745b3ea98740312d94154,"NPS_FIRST_WEEK",10,10,2016-04-01 07:58:54.535
"99SZyjVxEeW6RApRXdjJPw",5ec85e4fd1961efcb9250b05b2bcf1ddae16c960,"NPS_END_OF_COURSE",10,10,2016-06-16 08:17:37.89
"99SZyjVxEeW6RApRXdjJPw",5ec85e4fd1961efcb9250b05b2bcf1ddae16c960,"NPS_FIRST_WEEK",10,10,2016-03-28 11:53:16.206
"99SZyjVxEeW6RApRXdjJPw",ba4dc5ea0a9236fc74588ffc72db65b38afb7392,"NPS_FIRST_WEEK",7,10,2016-03-29 01:20:34.137
"99SZyjVxEeW6RApRXdjJPw",a327069fae807ebd844f967798624ce7ad40517e,"NPS_END_OF_COURSE",8,10,2016-06-27 07:21:54.713
"99SZyjVxEeW6RApRXdjJPw",f09f57ee50e15d7bf9752af2b50dd7174534a973,"NPS_END_OF_COURSE",10,10,2016-05-02 19:48:04.981
"99SZyjVxEeW6RApRXdjJPw",f09f57ee50e15d7bf9752af2b50dd7174534a973,"STAR",5,5,2016-05-02 19:55:43.10
"99SZyjVxEeW6RApRXdjJPw",93f9eba7c7abfe509515ecbe2efbb78d72bc1d51,"NPS_END_OF_COURSE",10,10,2016-06-27 20:40:54.733
"99SZyjVxEeW6RApRXdjJPw",93f9eba7c7abfe509515ecbe2efbb78d72bc1d51,"NPS_FIRST_WEEK",10,10,2016-05-22 12:52:21.511
"99SZyjVxEeW6RApRXdjJPw",93f9eba7c7abfe509515ecbe2efbb78d72bc1d51,"STAR",5,5,2016-06-29 09:58:32.835
"99SZyjVxEeW6RApRXdjJPw",db814260f8f8918bd5b9aeeba82045c96c503117,"NPS_END_OF_COURSE",10,10,2016-06-26 14:26:16.142
"99SZyjVxEeW6RApRXdjJPw",db814260f8f8918bd5b9aeeba82045c96c503117,"NPS_FIRST_WEEK",10,10,2016-05-26 21:49:30.291
"99SZyjVxEeW6RApRXdjJPw",db814260f8f8918bd5b9aeeba82045c96c503117,"STAR",5,5,2016-06-26 14:27:58.983
"99SZyjVxEeW6RApRXdjJPw",7b06f46a238a7fd32073c06094369d9e4b3dc753,"NPS_END_OF_COURSE",10,10,2016-04-12 02:00:35.185
"99SZyjVxEeW6RApRXdjJPw",7b06f46a238a7fd32073c06094369d9e4b3dc753,"NPS_FIRST_WEEK",10,10,2016-03-26 20:01:24.44
"99SZyjVxEeW6RApRXdjJPw",7b06f46a238a7fd32073c06094369d9e4b3dc753,"STAR",5,5,2016-06-08 04:51:20.359
"99SZyjVxEeW6RApRXdjJPw",e7586b5a9fc0f0b7aa01e50a8ee513f92ba1cc55,"NPS_END_OF_COURSE",8,10,2016-06-19 22:14:40.549
"99SZyjVxEeW6RApRXdjJPw",e7586b5a9fc0f0b7aa01e50a8ee513f92ba1cc55,"NPS_FIRST_WEEK",7,10,2016-05-30 18:27:34.73
"99SZyjVxEeW6RApRXdjJPw",0985abe2da4ae3f626155074c7e5ea78faeb54b6,"NPS_END_OF_COURSE",10,10,2016-05-02 19:33:19.976
"99SZyjVxEeW6RApRXdjJPw",0985abe2da4ae3f626155074c7e5ea78faeb54b6,"NPS_FIRST_WEEK",10,10,2016-04-02 09:55:55.14
"99SZyjVxEeW6RApRXdjJPw",582bd5e30aa6898b101538ccc8d0027aa838ab62,"NPS_FIRST_WEEK",8,10,2016-05-25 01:05:34.857
"99SZyjVxEeW6RApRXdjJPw",24b19143b19bd7d80cc1588f2fed957c94d243b4,"NPS_END_OF_COURSE",10,10,2016-07-05 02:06:06.498
"99SZyjVxEeW6RApRXdjJPw",24b19143b19bd7d80cc1588f2fed957c94d243b4,"NPS_FIRST_WEEK",9,10,2016-04-03 19:31:13.562
"99SZyjVxEeW6RApRXdjJPw",95c6d334336313c39cfe9f477fca4949b594b891,"NPS_END_OF_COURSE",8,10,2016-04-25 07:00:16.082
"99SZyjVxEeW6RApRXdjJPw",ba825be8890e13e19791cc9b7765f1165b31dafa,"NPS_FIRST_WEEK",9,10,2016-04-03 14:55:02.667
"99SZyjVxEeW6RApRXdjJPw",f82b1bcb7e5e3252339b5c0d8530f7ee27d56577,"STAR",4,5,2016-06-12 04:21:52.859
"99SZyjVxEeW6RApRXdjJPw",9b69f896e12083d9ec24b702985715325e51b50e,"NPS_FIRST_WEEK",10,10,2016-04-07 22:14:26.02
"99SZyjVxEeW6RApRXdjJPw",1c7e73db6b3781d4d831d3bd995e908afbad5f46,"NPS_END_OF_COURSE",9,10,2016-05-05 06:40:02.105
"99SZyjVxEeW6RApRXdjJPw",1c7e73db6b3781d4d831d3bd995e908afbad5f46,"NPS_FIRST_WEEK",10,10,2016-04-03 18:45:57.638
"99SZyjVxEeW6RApRXdjJPw",d50ae930eefa75e9d22f05d43dad3791d07c7231,"NPS_FIRST_WEEK",10,10,2016-03-30 11:32:28.681
"99SZyjVxEeW6RApRXdjJPw",d50ae930eefa75e9d22f05d43dad3791d07c7231,"STAR",5,5,2016-06-14 02:34:43.859
"99SZyjVxEeW6RApRXdjJPw",2408a24421bb4d893a7421838ecc8b8ba8736378,"NPS_END_OF_COURSE",10,10,2016-05-01 10:48:44.96
"99SZyjVxEeW6RApRXdjJPw",ef6f8854a9be40fdbfbe1994fb3cf9199ed096e1,"NPS_END_OF_COURSE",10,10,2016-04-20 10:21:27.441
"99SZyjVxEeW6RApRXdjJPw",ef6f8854a9be40fdbfbe1994fb3cf9199ed096e1,"NPS_FIRST_WEEK",10,10,2016-03-29 09:48:37.597
"99SZyjVxEeW6RApRXdjJPw",ef6f8854a9be40fdbfbe1994fb3cf9199ed096e1,"STAR",5,5,2016-04-20 08:58:21.878
"99SZyjVxEeW6RApRXdjJPw",49f60c710d1f0e4ac77c81a6fea00fac6934ab02,"NPS_END_OF_COURSE",10,10,2016-05-04 07:55:41.949
"99SZyjVxEeW6RApRXdjJPw",c697456a31c4e96b23c643f70525029755941e7e,"NPS_END_OF_COURSE",10,10,2016-04-27 15:37:54.309
"99SZyjVxEeW6RApRXdjJPw",a2c6b4e978f04fde189489b5ad776310c82e3a40,"NPS_FIRST_WEEK",3,10,2016-03-29 08:26:21.339
"99SZyjVxEeW6RApRXdjJPw",a2c6b4e978f04fde189489b5ad776310c82e3a40,"STAR",4,5,2016-05-02 09:32:06.017
"99SZyjVxEeW6RApRXdjJPw",7e4ae8bb3b7f9971913032793f77d0f00c2b2c24,"NPS_FIRST_WEEK",10,10,2016-04-03 21:14:56.958
"99SZyjVxEeW6RApRXdjJPw",47126ac7e2a736b8a615fa9f059712e44d83a76a,"NPS_END_OF_COURSE",8,10,2016-04-29 13:27:01.354
"99SZyjVxEeW6RApRXdjJPw",d4ac7e61469fc82750861aa3176a4fc3a35d1533,"NPS_END_OF_COURSE",10,10,2016-06-20 09:18:18.624
"99SZyjVxEeW6RApRXdjJPw",d4ac7e61469fc82750861aa3176a4fc3a35d1533,"NPS_FIRST_WEEK",9,10,2016-05-29 22:15:27.967
"99SZyjVxEeW6RApRXdjJPw",d4ac7e61469fc82750861aa3176a4fc3a35d1533,"STAR",5,5,2016-05-23 15:18:33.528
"99SZyjVxEeW6RApRXdjJPw",4a43f90eccfa4c56418f3f9a804aa4ded0cc2298,"STAR",5,5,2016-05-02 04:51:25.835
"99SZyjVxEeW6RApRXdjJPw",7047d55ee14e1b16434e6ac5f0257cf7de358986,"NPS_FIRST_WEEK",10,10,2016-03-30 11:23:02.724
"99SZyjVxEeW6RApRXdjJPw",3bf5484f58dc0f45932d2767ba22b8c0f94f9cad,"NPS_END_OF_COURSE",10,10,2016-05-03 00:11:56.665
"99SZyjVxEeW6RApRXdjJPw",3bf5484f58dc0f45932d2767ba22b8c0f94f9cad,"NPS_FIRST_WEEK",10,10,2016-04-02 13:58:31.491
"99SZyjVxEeW6RApRXdjJPw",6533ebfb88ba2c74a3f3e9d515685fb3ae196cbe,"NPS_END_OF_COURSE",10,10,2016-04-19 17:16:38.127
"99SZyjVxEeW6RApRXdjJPw",d1a9292dd2da21af1ca308339053a95b2db225c8,"NPS_END_OF_COURSE",10,10,2016-05-18 09:00:21.181
"99SZyjVxEeW6RApRXdjJPw",3d409ffd251b140031f65ff769613afea24cd940,"NPS_FIRST_WEEK",8,10,2016-03-28 20:17:43.008
"99SZyjVxEeW6RApRXdjJPw",85d5df9077b7619f072e6bd8d42aff9170dfe0b7,"NPS_END_OF_COURSE",10,10,2016-04-28 05:58:44.213
"99SZyjVxEeW6RApRXdjJPw",85d5df9077b7619f072e6bd8d42aff9170dfe0b7,"NPS_FIRST_WEEK",10,10,2016-03-27 17:48:03.787
"99SZyjVxEeW6RApRXdjJPw",7bebe19f6e114bd97aec86006f5657a396399028,"NPS_END_OF_COURSE",10,10,2016-04-28 18:04:07.231
"99SZyjVxEeW6RApRXdjJPw",7bebe19f6e114bd97aec86006f5657a396399028,"NPS_FIRST_WEEK",10,10,2016-03-27 14:09:12.739
"99SZyjVxEeW6RApRXdjJPw",cedd3c20fbe30b5003849cd4c18cfee4346261bb,"NPS_END_OF_COURSE",10,10,2016-04-29 18:56:51.187
"99SZyjVxEeW6RApRXdjJPw",cedd3c20fbe30b5003849cd4c18cfee4346261bb,"NPS_FIRST_WEEK",10,10,2016-03-29 17:34:49.022
"99SZyjVxEeW6RApRXdjJPw",2923a4bbdc5a18ccb55a6c8b3b55cdaa9e542650,"NPS_FIRST_WEEK",10,10,2016-03-28 07:24:13.012
"99SZyjVxEeW6RApRXdjJPw",54fcf6216309a8c39d85a042260bffe30575c094,"NPS_END_OF_COURSE",10,10,2016-06-21 17:51:30.772
"99SZyjVxEeW6RApRXdjJPw",54fcf6216309a8c39d85a042260bffe30575c094,"NPS_FIRST_WEEK",10,10,2016-05-26 09:32:58.208
"99SZyjVxEeW6RApRXdjJPw",54fcf6216309a8c39d85a042260bffe30575c094,"STAR",5,5,2016-05-20 06:53:03.52
"99SZyjVxEeW6RApRXdjJPw",cb3701b237cbc86f2b71e11f48bb4b701673f197,"NPS_FIRST_WEEK",8,10,2016-04-03 18:52:54.401
"99SZyjVxEeW6RApRXdjJPw",a81c61ac048f005682d26d58d784407bc01da341,"NPS_FIRST_WEEK",10,10,2016-05-23 11:57:27.959
"99SZyjVxEeW6RApRXdjJPw",a81c61ac048f005682d26d58d784407bc01da341,"STAR",4,5,2016-06-10 11:35:36.89
"99SZyjVxEeW6RApRXdjJPw",ca960358301fb5ccc9365d94919042822c84fb0e,"NPS_END_OF_COURSE",10,10,2016-06-06 16:46:55.985
"99SZyjVxEeW6RApRXdjJPw",82ae86199c245791fc1ee12b853669e8f848af87,"NPS_END_OF_COURSE",9,10,2016-04-29 02:28:09.964
"99SZyjVxEeW6RApRXdjJPw",82ae86199c245791fc1ee12b853669e8f848af87,"NPS_FIRST_WEEK",10,10,2016-03-30 16:15:42.783
"99SZyjVxEeW6RApRXdjJPw",7fb1347f62eb10ea6dee6ad9ea11a644649d5186,"NPS_END_OF_COURSE",9,10,2016-04-28 10:55:40.623
"99SZyjVxEeW6RApRXdjJPw",7fb1347f62eb10ea6dee6ad9ea11a644649d5186,"NPS_FIRST_WEEK",9,10,2016-03-29 08:14:59.151
"99SZyjVxEeW6RApRXdjJPw",f7c1dd3e023a406c5e315e06e02413e0acfb8580,"NPS_FIRST_WEEK",10,10,2016-03-31 23:00:24.985
"99SZyjVxEeW6RApRXdjJPw",d68b3587df9e7f196e1f0e0bb9ed06f9fbfe7f2c,"NPS_FIRST_WEEK",10,10,2016-05-31 20:13:17.169
"99SZyjVxEeW6RApRXdjJPw",eb96c9a8770e2a3a5d527de4f62c00e1836d52fc,"STAR",4,5,2016-06-25 14:18:09.134
"99SZyjVxEeW6RApRXdjJPw",b8322b7024208b5bb50f341b7509ff02476bf9c7,"NPS_FIRST_WEEK",8,10,2016-04-04 02:46:58.786
"99SZyjVxEeW6RApRXdjJPw",e1568499e6accdde2216bcf17c72390ffa3f990b,"NPS_END_OF_COURSE",10,10,2016-06-15 19:12:38.504
"99SZyjVxEeW6RApRXdjJPw",52be1a14116d70e7fc19520ab51c906eecea7a18,"NPS_FIRST_WEEK",7,10,2016-04-03 18:08:41.655
"99SZyjVxEeW6RApRXdjJPw",50021b4fd65e6816740516c91ce69e5a3ab5dc01,"NPS_FIRST_WEEK",7,10,2016-05-27 17:16:30.367
"99SZyjVxEeW6RApRXdjJPw",932bd67614e1cf33fca36c9baafa2c11c4229bc6,"NPS_END_OF_COURSE",10,10,2016-05-01 23:41:36.183
"99SZyjVxEeW6RApRXdjJPw",932bd67614e1cf33fca36c9baafa2c11c4229bc6,"STAR",5,5,2016-05-01 23:47:02.448
"99SZyjVxEeW6RApRXdjJPw",f94ad9ccc3d39bf92d4dcd7e77db2fd9ee03509a,"NPS_END_OF_COURSE",10,10,2016-04-13 09:52:57.397
"99SZyjVxEeW6RApRXdjJPw",f94ad9ccc3d39bf92d4dcd7e77db2fd9ee03509a,"NPS_FIRST_WEEK",9,10,2016-03-28 08:28:13.748
"99SZyjVxEeW6RApRXdjJPw",f94ad9ccc3d39bf92d4dcd7e77db2fd9ee03509a,"STAR",5,5,2016-04-13 11:36:03.074
"99SZyjVxEeW6RApRXdjJPw",22550fb6f0e1634eb910769e43d8b00bdcf3b878,"NPS_END_OF_COURSE",10,10,2016-04-16 23:35:06.106
"99SZyjVxEeW6RApRXdjJPw",22550fb6f0e1634eb910769e43d8b00bdcf3b878,"NPS_FIRST_WEEK",10,10,2016-03-24 12:28:32.191
"99SZyjVxEeW6RApRXdjJPw",44ea5baf8f18a38d32da7ddcb0548cf65154fcc3,"NPS_END_OF_COURSE",9,10,2016-05-01 01:21:24.926
"99SZyjVxEeW6RApRXdjJPw",44ea5baf8f18a38d32da7ddcb0548cf65154fcc3,"NPS_FIRST_WEEK",10,10,2016-03-28 23:20:59.001
"99SZyjVxEeW6RApRXdjJPw",877ea1af2f5086bf4a58c8e643c83c4bdc958ebf,"NPS_END_OF_COURSE",10,10,2016-04-18 14:43:44.079
"99SZyjVxEeW6RApRXdjJPw",f871627a4d59f9536384b596aef441a85632d675,"NPS_FIRST_WEEK",6,10,2016-05-29 12:33:13.138
"99SZyjVxEeW6RApRXdjJPw",b714f5b91c87b47595f9605db88d4f7d8617ba06,"STAR",5,5,2016-05-01 07:46:12.23
"99SZyjVxEeW6RApRXdjJPw",96e0ca3767011aad400522b2e3baf70eac76318a,"STAR",5,5,2016-04-20 14:04:30.766
"99SZyjVxEeW6RApRXdjJPw",6fa44ac0f49f7a0b7161b6d4f516fa99e489a560,"NPS_END_OF_COURSE",10,10,2016-04-19 10:22:40.739
"99SZyjVxEeW6RApRXdjJPw",26098a4c2697ea9564da6afa10cdb9824788e7a4,"NPS_FIRST_WEEK",9,10,2016-03-30 13:57:24.523
"99SZyjVxEeW6RApRXdjJPw",73ef4fbf5a73e9d5dd3821e8432d7fdd2aa552a7,"NPS_FIRST_WEEK",10,10,2016-03-31 19:25:56.249
"99SZyjVxEeW6RApRXdjJPw",305d7609776f0870313335c6bf03ed52330c43da,"NPS_FIRST_WEEK",10,10,2016-04-03 01:20:55.30
"99SZyjVxEeW6RApRXdjJPw",fa3579fee4eaa4521634c07fd84ef980be9f1e2c,"NPS_END_OF_COURSE",10,10,2016-06-30 04:37:11.535
"99SZyjVxEeW6RApRXdjJPw",fa3579fee4eaa4521634c07fd84ef980be9f1e2c,"NPS_FIRST_WEEK",10,10,2016-06-01 05:04:30.259
"99SZyjVxEeW6RApRXdjJPw",fa3579fee4eaa4521634c07fd84ef980be9f1e2c,"STAR",5,5,2016-06-29 20:53:10.546
"99SZyjVxEeW6RApRXdjJPw",aec9a5da18f7d823fe62dbe519a24ee01a34cce0,"NPS_FIRST_WEEK",10,10,2016-05-18 12:20:25.232
"99SZyjVxEeW6RApRXdjJPw",135584a278f21543ab63eaa86f2ff97f313d146c,"NPS_END_OF_COURSE",10,10,2016-06-27 21:12:47.148
"99SZyjVxEeW6RApRXdjJPw",135584a278f21543ab63eaa86f2ff97f313d146c,"NPS_FIRST_WEEK",10,10,2016-05-28 14:32:48.781
"99SZyjVxEeW6RApRXdjJPw",d629376f2c3a88e2fd7ee4defd6d570a6621f1b7,"NPS_FIRST_WEEK",10,10,2016-04-04 17:13:51.017
"99SZyjVxEeW6RApRXdjJPw",2d4ec59708289cbba568d3758a7fb8dc7f440826,"NPS_FIRST_WEEK",4,10,2016-04-02 14:40:23.913
"99SZyjVxEeW6RApRXdjJPw",2f65c25b90963899692e8440729e0ec4b42d2560,"NPS_END_OF_COURSE",8,10,2016-07-02 18:52:05.218
"99SZyjVxEeW6RApRXdjJPw",6d9a45577bb7329319b1e365d627efc59a0f9086,"NPS_FIRST_WEEK",10,10,2016-05-22 23:46:32.489
"99SZyjVxEeW6RApRXdjJPw",9a6b575019f62bcae7df47aa89c3c6955fd78618,"NPS_END_OF_COURSE",7,10,2016-04-26 18:22:44.803
"99SZyjVxEeW6RApRXdjJPw",9a6b575019f62bcae7df47aa89c3c6955fd78618,"NPS_FIRST_WEEK",7,10,2016-04-04 20:05:06.465
"99SZyjVxEeW6RApRXdjJPw",f7401978167b4358f0c209d4233e4e325679c6de,"NPS_END_OF_COURSE",10,10,2016-06-27 02:25:30.364
"99SZyjVxEeW6RApRXdjJPw",f7401978167b4358f0c209d4233e4e325679c6de,"NPS_FIRST_WEEK",9,10,2016-05-26 00:58:57.886
"99SZyjVxEeW6RApRXdjJPw",ba4a69dc1d2c0f423f9ac53f817d54e2eb707fe3,"NPS_END_OF_COURSE",10,10,2016-04-07 17:37:04.948
"99SZyjVxEeW6RApRXdjJPw",ba4a69dc1d2c0f423f9ac53f817d54e2eb707fe3,"NPS_FIRST_WEEK",10,10,2016-03-21 23:40:16.955
"99SZyjVxEeW6RApRXdjJPw",6343d097cce9f3362acd509bbad953614959f49c,"NPS_FIRST_WEEK",7,10,2016-03-27 02:54:56.453
"99SZyjVxEeW6RApRXdjJPw",825d988915964d0871d246e88a8719eb484935e9,"NPS_END_OF_COURSE",10,10,2016-06-22 23:41:02.235
"99SZyjVxEeW6RApRXdjJPw",825d988915964d0871d246e88a8719eb484935e9,"NPS_FIRST_WEEK",10,10,2016-05-24 22:26:53.701
"99SZyjVxEeW6RApRXdjJPw",0f7427f438870c65ad5f33c0ddbc913abf0f0264,"NPS_FIRST_WEEK",10,10,2016-05-22 22:31:10.29
"99SZyjVxEeW6RApRXdjJPw",0f7427f438870c65ad5f33c0ddbc913abf0f0264,"STAR",5,5,2016-05-21 22:54:39.223
"99SZyjVxEeW6RApRXdjJPw",cb8ae76054c5073ee01f533e59bb3a46b47fc03c,"NPS_FIRST_WEEK",10,10,2016-04-01 09:45:00.153
"99SZyjVxEeW6RApRXdjJPw",4a0d9c25d3d8e3fe0b319aa0e1840255bb06ceb4,"NPS_END_OF_COURSE",10,10,2016-05-24 21:59:14.769
"99SZyjVxEeW6RApRXdjJPw",4a0d9c25d3d8e3fe0b319aa0e1840255bb06ceb4,"NPS_FIRST_WEEK",10,10,2016-04-04 00:12:56.435
"99SZyjVxEeW6RApRXdjJPw",4a0d9c25d3d8e3fe0b319aa0e1840255bb06ceb4,"STAR",5,5,2016-03-21 17:46:50.932
"99SZyjVxEeW6RApRXdjJPw",55683f0edcc9966a73a514a752a965774da5adb9,"NPS_FIRST_WEEK",9,10,2016-03-28 10:41:42.269
"99SZyjVxEeW6RApRXdjJPw",9a8b3c9e584cee1c441e56c5052631e88f3856cf,"NPS_FIRST_WEEK",6,10,2016-04-02 18:50:35.343
"99SZyjVxEeW6RApRXdjJPw",bbda2a2453fa15f519af3f775ebefb5e8b41c8f9,"NPS_END_OF_COURSE",10,10,2016-05-02 22:39:25.037
"99SZyjVxEeW6RApRXdjJPw",bbda2a2453fa15f519af3f775ebefb5e8b41c8f9,"NPS_FIRST_WEEK",10,10,2016-04-01 20:15:06.742
"99SZyjVxEeW6RApRXdjJPw",7f870733c976750127465f5c06de256cc05e426c,"NPS_FIRST_WEEK",10,10,2016-05-24 17:58:07.603
"99SZyjVxEeW6RApRXdjJPw",cc1408642ddc68fb1b2e68a0173b1dbfe67aa7e8,"NPS_FIRST_WEEK",10,10,2016-03-31 19:46:13.713
"99SZyjVxEeW6RApRXdjJPw",40dbc3651eac8d74c7153eae05215e792363302e,"NPS_FIRST_WEEK",10,10,2016-03-27 12:02:50.508
"99SZyjVxEeW6RApRXdjJPw",40dbc3651eac8d74c7153eae05215e792363302e,"STAR",5,5,2016-03-22 08:46:13.111
"99SZyjVxEeW6RApRXdjJPw",4b854b5d0407f99f1cfa9e582967e983bb7cbaec,"NPS_END_OF_COURSE",10,10,2016-04-27 08:49:02.103
"99SZyjVxEeW6RApRXdjJPw",52e54c8e81dc9851629e55d4aec13fd59b198bf8,"NPS_END_OF_COURSE",8,10,2016-05-02 11:08:46.113
"99SZyjVxEeW6RApRXdjJPw",52e54c8e81dc9851629e55d4aec13fd59b198bf8,"NPS_FIRST_WEEK",8,10,2016-03-28 09:06:23.892
"99SZyjVxEeW6RApRXdjJPw",27302f2b0dfe226e3f10c6397bf9e8e2c4a59544,"NPS_FIRST_WEEK",9,10,2016-04-01 21:55:22.846
"99SZyjVxEeW6RApRXdjJPw",0941948d65a31ccf83c18f3469a1b7ea72129f4a,"STAR",5,5,2016-05-06 06:45:59.934
"99SZyjVxEeW6RApRXdjJPw",96a5c898f884b2a4f21f893f71a508b6cf2f3da4,"STAR",5,5,2016-03-28 23:42:09.136
"99SZyjVxEeW6RApRXdjJPw",e61c4328d8eab0e660e2d8684335de48a7c5670d,"NPS_END_OF_COURSE",7,10,2016-06-18 07:51:28.13
"99SZyjVxEeW6RApRXdjJPw",28cfa5f33a12df590a98fc5bfb77406652a148b5,"STAR",5,5,2016-04-18 21:18:33.658
"99SZyjVxEeW6RApRXdjJPw",eefbbd7f72bc4a57f4b2f46badf273e0db1213fe,"NPS_FIRST_WEEK",8,10,2016-03-30 09:01:24.075
"99SZyjVxEeW6RApRXdjJPw",039d79f057e466a5178631214c887ad85e3ffa33,"NPS_END_OF_COURSE",8,10,2016-06-22 01:00:23.90
"99SZyjVxEeW6RApRXdjJPw",7b1fcf52d76e321dc56c82a37d67cc8d09a661da,"NPS_END_OF_COURSE",9,10,2016-05-02 14:36:54.698
"99SZyjVxEeW6RApRXdjJPw",e8e92a8215b08d9bd707790d3152d5e1985f3dde,"NPS_FIRST_WEEK",10,10,2016-03-30 19:55:40.276
"99SZyjVxEeW6RApRXdjJPw",88251cfa38bf6f7c377d6e547efd329109f48743,"NPS_FIRST_WEEK",10,10,2016-04-04 18:21:19.204
"99SZyjVxEeW6RApRXdjJPw",4ad8b3ab98f4f7d07cac178b7513fcb9c180d932,"NPS_FIRST_WEEK",9,10,2016-04-02 21:36:16.683
"99SZyjVxEeW6RApRXdjJPw",45ecb442038d5f7cfe8dee7a99d89a49a80a8c2d,"NPS_END_OF_COURSE",7,10,2016-04-27 10:21:58.33
