course_id,feedback_system,ualberta_feedback_user_id,feedback_category,feedback_text,feedback_ts
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",fe7f8b81ef3220e0820d75ad5be27f476d76d02f,"NPS_REASON","",2016-03-29 09:44:17.081
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",ba825be8890e13e19791cc9b7765f1165b31dafa,"NPS_REASON","",2016-04-03 14:55:02.667
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",6838e43cb857bffb92032de1533a7d8852366d09,"NPS_REASON","",2016-04-04 04:51:22.145
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",edc78344a4fb9cb3e97efccadbf397c3775d1bca,"NPS_REASON","very comprehensive and create support",2016-04-28 22:41:08.932
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",edc78344a4fb9cb3e97efccadbf397c3775d1bca,"NPS_REASON","Very helpful and INTERACTIVE with learning about product management",2016-03-28 22:14:43.757
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",2923a4bbdc5a18ccb55a6c8b3b55cdaa9e542650,"NPS_REASON","This course is very interesting and powerful",2016-03-28 07:24:13.012
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",67110267c3c4f0f01ef3f8d537718fafedbb280d,"NPS_REASON","specialization courses (that were going before Capstone project) had very low info slides and to much \"speaker person\" on the screen. So information could be better served.",2016-04-02 20:03:57.008
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",1c7e73db6b3781d4d831d3bd995e908afbad5f46,"NPS_REASON","Realistic and fun to go through.",2016-05-05 06:40:02.105
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",1c7e73db6b3781d4d831d3bd995e908afbad5f46,"NPS_REASON","it is indeed a good selection of currently used project management concepts.",2016-04-03 18:45:57.638
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",758d4ae49c37d245bb9a2baa5db33838c468800d,"NPS_REASON","I like it",2016-03-30 19:54:32.147
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",d99c3f94f19b0f9d75bc3ac9d58a7db18f3397e9,"NPS_REASON","Great course!!",2016-04-05 00:32:47.553
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",d99c3f94f19b0f9d75bc3ac9d58a7db18f3397e9,"NPS_REASON","Fantastic content",2016-03-27 23:55:46.603
